marketcap,volume,timestamp,name,symbol,slug
4590998446.694672,1532881520.3008559,,,,ravencoin
4532788018.462711,109003356.50906597,,,,ravencoin
4453050994.498135,241364936.96907362,,,,ravencoin
4153552894.102049,1222795168.714254,,,,ravencoin
4118501658.564442,108138542.91188186,,,,ravencoin
3954244776.1947217,224369101.7244379,,,,ravencoin
3691318615.4351854,192131317.27543086,,,,ravencoin
3595176373.231509,358293858.06693363,,,,ravencoin
3548735384.943502,953141249.4492608,,,,ravencoin
3347286698.9067793,204708925.18957132,,,,ravencoin
3189684718.6183667,73418297.50651774,,,,ravencoin
3148426297.6259775,184457450.47044328,,,,ravencoin
3073958017.946327,1939407.275924,,,,ravencoin
2812561356.805537,36269120.44606295,,,,ravencoin
2669994948.930002,346664697.4521099,,,,ravencoin
2643814405.6530614,425419150.411839,,,,ravencoin
2582067473.1871514,180651425.22739786,,,,ravencoin
2532737267.4481664,1422093278.6643248,,,,ravencoin
2355028238.4830484,312317323.1136952,,,,ravencoin
2354298069.3445854,260894594.17577997,,,,ravencoin
2272624498.671368,242096019.77494293,,,,ravencoin
2196327114.651496,9624625.8726399,,,,ravencoin
2168713601.9601483,88534643.95885135,,,,ravencoin
2124175740.0221038,510689237.1034167,,,,ravencoin
2109567674.4398289,423360820.1938019,,,,ravencoin
2090033289.1071994,25652803.98708337,,,,ravencoin
2075650299.5343904,1006700983.8673933,,,,ravencoin
2053682587.902881,48435278.42642944,,,,ravencoin
2013784516.5691607,98155250.30479318,,,,ravencoin
2017918077.6118815,365181640.49238706,,,,ravencoin
2013454785.5708244,112300622.48873642,,,,ravencoin
2009731829.690883,515123665.67111856,,,,ravencoin
1997149542.5552592,163937501.63919982,,,,ravencoin
1995704505.5345712,1883842471.7953923,,,,ravencoin
1957680299.0671782,29158447.26460592,,,,ravencoin
1869245661.2929752,64436358.19761897,,,,ravencoin
1870105879.456251,179687593.24017966,,,,ravencoin
1796823825.5853941,164491883.3511294,,,,ravencoin
1764870593.6422102,7445105.04611538,,,,ravencoin
1707077038.286896,136698612.55799255,,,,ravencoin
1583696412.9678783,622653371.4203516,,,,ravencoin
1544857010.0848784,187010418.34390238,,,,ravencoin
1518490756.6762455,36838043.05236209,,,,ravencoin
1502535868.080719,92350021.38271292,,,,ravencoin
1476109610.3078969,247027659.92627996,,,,ravencoin
1462219448.4666328,28317003.31134208,,,,ravencoin
1436474505.416981,98164480.47216356,,,,ravencoin
1422894000.4517307,176851530.4103087,,,,ravencoin
1396440793.7775245,180749740.02517897,,,,ravencoin
1291278411.2197065,357442924.7033484,,,,ravencoin
1275877286.49501,7454000.79133616,,,,ravencoin
1253697767.8109858,94981407.84024212,,,,ravencoin
1194809796.0419006,7841530.22743828,,,,ravencoin
1181575968.3306777,22557350.94998009,,,,ravencoin
1124032250.0829308,128427793.53145401,,,,ravencoin
1114998235.3094077,235220278.3197254,,,,ravencoin
1091719546.0956903,98445899.1892625,,,,ravencoin
1089787140.9041514,164059721.25079295,,,,ravencoin
1081711145.3681974,147443034.80255774,,,,ravencoin
1040536465.3001064,227034169.6912667,,,,ravencoin
1079646009120.7388,61696004735.95695,,,,bancor
466934170135.17035,52018751754.36042,,,,bancor
101381074272.82687,4392656297.297935,,,,bancor
64538730791.89946,27238704823.46822,,,,bancor
55795362812.77694,162927017301.84094,,,,bancor
55580393492.78384,7075537750.299573,,,,bancor
54671183519.00901,8064942441.018638,,,,bancor
37117326722.60037,2381851607.164854,,,,bancor
27070646550.024002,7375326054.641679,,,,bancor
25659995740.74873,11490616263.42628,,,,bancor
20975485560.13515,3085866393.110132,,,,bancor
20615572057.163265,641758980.2916243,,,,bancor
16897799235.887249,4494441480.21667,,,,bancor
14382240741.817444,2494385674.3730154,,,,bancor
14264912536.664877,2110101187.1090434,,,,bancor
13675631308.952553,13091332598.413498,,,,bancor
12050560640.581993,396689663.34943205,,,,bancor
12050439999.18832,9550963068.904085,,,,bancor
11529078657.35703,354102571.2903244,,,,bancor
10165170493.631905,3559512607.060017,,,,bancor
9994246021.631067,283262836.8258186,,,,bancor
10008986986.817421,986016837.6331116,,,,bancor
9568228985.24793,6950211525.516094,,,,bancor
8408443123.645745,615618583.5831556,,,,bancor
8203959232.898095,1478163002.383262,,,,bancor
7799613620.754869,8782125390.634129,,,,bancor
6601590050.94691,460496647.51888734,,,,bancor
6560398745.044624,1824043747.4553757,,,,bancor
6326713209.311877,429662554.19584274,,,,bancor
6053677775.58322,195865005.99694893,,,,bancor
5841901499.814023,814644975.7455525,,,,bancor
5785938092.49432,109860848.41000652,,,,bancor
5778597317.645634,381411872.21600175,,,,bancor
5347940314.424069,350275910.0211909,,,,bancor
5181326299.520671,321177467.6369935,,,,bancor
5153007396.035365,1494294864.9598,,,,bancor
5121863195.881598,57036181.89378007,,,,bancor
5046500043.67912,369080485.4762549,,,,bancor
4705609904.489036,517819451.17503875,,,,bancor
4701629564.653018,2061048149.9521098,,,,bancor
4590998446.694672,1532881520.3008559,,,,bancor
4532788018.462711,109003356.50906597,,,,bancor
4453050994.498135,241364936.96907362,,,,bancor
4153552894.102049,1222795168.714254,,,,bancor
4118501658.564442,108138542.91188186,,,,bancor
3954244776.1947217,224369101.7244379,,,,bancor
3691318615.4351854,192131317.27543086,,,,bancor
3595176373.231509,358293858.06693363,,,,bancor
3548735384.943502,953141249.4492608,,,,bancor
3347286698.9067793,204708925.18957132,,,,bancor
3189684718.6183667,73418297.50651774,,,,bancor
3148426297.6259775,184457450.47044328,,,,bancor
3073958017.946327,1939407.275924,,,,bancor
2812561356.805537,36269120.44606295,,,,bancor
2669994948.930002,346664697.4521099,,,,bancor
2643814405.6530614,425419150.411839,,,,bancor
2582067473.1871514,180651425.22739786,,,,bancor
2532737267.4481664,1422093278.6643248,,,,bancor
2355028238.4830484,312317323.1136952,,,,bancor
2354298069.3445854,260894594.17577997,,,,bancor
2272624498.671368,242096019.77494293,,,,bancor
2196327114.651496,9624625.8726399,,,,bancor
2168713601.9601483,88534643.95885135,,,,bancor
2124175740.0221038,510689237.1034167,,,,bancor
2109567674.4398289,423360820.1938019,,,,bancor
2090033289.1071994,25652803.98708337,,,,bancor
2075650299.5343904,1006700983.8673933,,,,bancor
2053682587.902881,48435278.42642944,,,,bancor
2013784516.5691607,98155250.30479318,,,,bancor
2017918077.6118815,365181640.49238706,,,,bancor
2013454785.5708244,112300622.48873642,,,,bancor
2009731829.690883,515123665.67111856,,,,bancor
1997149542.5552592,163937501.63919982,,,,bancor
1995704505.5345712,1883842471.7953923,,,,bancor
1957680299.0671782,29158447.26460592,,,,bancor
1869245661.2929752,64436358.19761897,,,,bancor
1870105879.456251,179687593.24017966,,,,bancor
1796823825.5853941,164491883.3511294,,,,bancor
1764870593.6422102,7445105.04611538,,,,bancor
1707077038.286896,136698612.55799255,,,,bancor
1583696412.9678783,622653371.4203516,,,,bancor
1544857010.0848784,187010418.34390238,,,,bancor
1518490756.6762455,36838043.05236209,,,,bancor
1502535868.080719,92350021.38271292,,,,bancor
1476109610.3078969,247027659.92627996,,,,bancor
1462219448.4666328,28317003.31134208,,,,bancor
1436474505.416981,98164480.47216356,,,,bancor
1422894000.4517307,176851530.4103087,,,,bancor
1396440793.7775245,180749740.02517897,,,,bancor
1291278411.2197065,357442924.7033484,,,,bancor
1275877286.49501,7454000.79133616,,,,bancor
1253697767.8109858,94981407.84024212,,,,bancor
1194809796.0419006,7841530.22743828,,,,bancor
1181575968.3306777,22557350.94998009,,,,bancor
1124032250.0829308,128427793.53145401,,,,bancor
1114998235.3094077,235220278.3197254,,,,bancor
1091719546.0956903,98445899.1892625,,,,bancor
1089787140.9041514,164059721.25079295,,,,bancor
1081711145.3681974,147443034.80255774,,,,bancor
1040536465.3001064,227034169.6912667,,,,bancor
1079646009120.7388,61696004735.95695,,,,harmony
466934170135.17035,52018751754.36042,,,,harmony
101381074272.82687,4392656297.297935,,,,harmony
64538730791.89946,27238704823.46822,,,,harmony
55795362812.77694,162927017301.84094,,,,harmony
55580393492.78384,7075537750.299573,,,,harmony
54671183519.00901,8064942441.018638,,,,harmony
37117326722.60037,2381851607.164854,,,,harmony
27070646550.024002,7375326054.641679,,,,harmony
25659995740.74873,11490616263.42628,,,,harmony
20975485560.13515,3085866393.110132,,,,harmony
20615572057.163265,641758980.2916243,,,,harmony
16897799235.887249,4494441480.21667,,,,harmony
14382240741.817444,2494385674.3730154,,,,harmony
14264912536.664877,2110101187.1090434,,,,harmony
13675631308.952553,13091332598.413498,,,,harmony
12050560640.581993,396689663.34943205,,,,harmony
12050439999.18832,9550963068.904085,,,,harmony
11529078657.35703,354102571.2903244,,,,harmony
10165170493.631905,3559512607.060017,,,,harmony
9994246021.631067,283262836.8258186,,,,harmony
10008986986.817421,986016837.6331116,,,,harmony
9568228985.24793,6950211525.516094,,,,harmony
8408443123.645745,615618583.5831556,,,,harmony
8203959232.898095,1478163002.383262,,,,harmony
7799613620.754869,8782125390.634129,,,,harmony
6601590050.94691,460496647.51888734,,,,harmony
6560398745.044624,1824043747.4553757,,,,harmony
6326713209.311877,429662554.19584274,,,,harmony
6053677775.58322,195865005.99694893,,,,harmony
5841901499.814023,814644975.7455525,,,,harmony
5785938092.49432,109860848.41000652,,,,harmony
5778597317.645634,381411872.21600175,,,,harmony
5347940314.424069,350275910.0211909,,,,harmony
5181326299.520671,321177467.6369935,,,,harmony
5153007396.035365,1494294864.9598,,,,harmony
5121863195.881598,57036181.89378007,,,,harmony
5046500043.67912,369080485.4762549,,,,harmony
4705609904.489036,517819451.17503875,,,,harmony
4701629564.653018,2061048149.9521098,,,,harmony
4590998446.694672,1532881520.3008559,,,,harmony
4532788018.462711,109003356.50906597,,,,harmony
4453050994.498135,241364936.96907362,,,,harmony
4153552894.102049,1222795168.714254,,,,harmony
4118501658.564442,108138542.91188186,,,,harmony
3954244776.1947217,224369101.7244379,,,,harmony
3691318615.4351854,192131317.27543086,,,,harmony
3595176373.231509,358293858.06693363,,,,harmony
3548735384.943502,953141249.4492608,,,,harmony
3347286698.9067793,204708925.18957132,,,,harmony
3189684718.6183667,73418297.50651774,,,,harmony
3148426297.6259775,184457450.47044328,,,,harmony
3073958017.946327,1939407.275924,,,,harmony
2812561356.805537,36269120.44606295,,,,harmony
2669994948.930002,346664697.4521099,,,,harmony
2643814405.6530614,425419150.411839,,,,harmony
2582067473.1871514,180651425.22739786,,,,harmony
2532737267.4481664,1422093278.6643248,,,,harmony
2355028238.4830484,312317323.1136952,,,,harmony
2354298069.3445854,260894594.17577997,,,,harmony
2272624498.671368,242096019.77494293,,,,harmony
2196327114.651496,9624625.8726399,,,,harmony
2168713601.9601483,88534643.95885135,,,,harmony
2124175740.0221038,510689237.1034167,,,,harmony
2109567674.4398289,423360820.1938019,,,,harmony
2090033289.1071994,25652803.98708337,,,,harmony
2075650299.5343904,1006700983.8673933,,,,harmony
2053682587.902881,48435278.42642944,,,,harmony
2013784516.5691607,98155250.30479318,,,,harmony
2017918077.6118815,365181640.49238706,,,,harmony
2013454785.5708244,112300622.48873642,,,,harmony
2009731829.690883,515123665.67111856,,,,harmony
1997149542.5552592,163937501.63919982,,,,harmony
1995704505.5345712,1883842471.7953923,,,,harmony
1957680299.0671782,29158447.26460592,,,,harmony
1869245661.2929752,64436358.19761897,,,,harmony
1870105879.456251,179687593.24017966,,,,harmony
1796823825.5853941,164491883.3511294,,,,harmony
1764870593.6422102,7445105.04611538,,,,harmony
1707077038.286896,136698612.55799255,,,,harmony
1583696412.9678783,622653371.4203516,,,,harmony
1544857010.0848784,187010418.34390238,,,,harmony
1518490756.6762455,36838043.05236209,,,,harmony
1502535868.080719,92350021.38271292,,,,harmony
1476109610.3078969,247027659.92627996,,,,harmony
1462219448.4666328,28317003.31134208,,,,harmony
1436474505.416981,98164480.47216356,,,,harmony
1422894000.4517307,176851530.4103087,,,,harmony
1396440793.7775245,180749740.02517897,,,,harmony
1291278411.2197065,357442924.7033484,,,,harmony
1275877286.49501,7454000.79133616,,,,harmony
1253697767.8109858,94981407.84024212,,,,harmony
1194809796.0419006,7841530.22743828,,,,harmony
1181575968.3306777,22557350.94998009,,,,harmony
1124032250.0829308,128427793.53145401,,,,harmony
1114998235.3094077,235220278.3197254,,,,harmony
1091719546.0956903,98445899.1892625,,,,harmony
1089787140.9041514,164059721.25079295,,,,harmony
1081711145.3681974,147443034.80255774,,,,harmony
1040536465.3001064,227034169.6912667,,,,harmony
1079646009120.7388,61696004735.95695,,,,venus
466934170135.17035,52018751754.36042,,,,venus
101381074272.82687,4392656297.297935,,,,venus
64538730791.89946,27238704823.46822,,,,venus
55795362812.77694,162927017301.84094,,,,venus
55580393492.78384,7075537750.299573,,,,venus
54671183519.00901,8064942441.018638,,,,venus
37117326722.60037,2381851607.164854,,,,venus
27070646550.024002,7375326054.641679,,,,venus
25659995740.74873,11490616263.42628,,,,venus
20975485560.13515,3085866393.110132,,,,venus
20615572057.163265,641758980.2916243,,,,venus
16897799235.887249,4494441480.21667,,,,venus
14382240741.817444,2494385674.3730154,,,,venus
14264912536.664877,2110101187.1090434,,,,venus
13675631308.952553,13091332598.413498,,,,venus
12050560640.581993,396689663.34943205,,,,venus
12050439999.18832,9550963068.904085,,,,venus
11529078657.35703,354102571.2903244,,,,venus
10165170493.631905,3559512607.060017,,,,venus
9994246021.631067,283262836.8258186,,,,venus
10008986986.817421,986016837.6331116,,,,venus
9568228985.24793,6950211525.516094,,,,venus
8408443123.645745,615618583.5831556,,,,venus
8203959232.898095,1478163002.383262,,,,venus
7799613620.754869,8782125390.634129,,,,venus
6601590050.94691,460496647.51888734,,,,venus
6560398745.044624,1824043747.4553757,,,,venus
6326713209.311877,429662554.19584274,,,,venus
6053677775.58322,195865005.99694893,,,,venus
5841901499.814023,814644975.7455525,,,,venus
5785938092.49432,109860848.41000652,,,,venus
5778597317.645634,381411872.21600175,,,,venus
5347940314.424069,350275910.0211909,,,,venus
5181326299.520671,321177467.6369935,,,,venus
5153007396.035365,1494294864.9598,,,,venus
5121863195.881598,57036181.89378007,,,,venus
5046500043.67912,369080485.4762549,,,,venus
4705609904.489036,517819451.17503875,,,,venus
4701629564.653018,2061048149.9521098,,,,venus
4590998446.694672,1532881520.3008559,,,,venus
4532788018.462711,109003356.50906597,,,,venus
4453050994.498135,241364936.96907362,,,,venus
4153552894.102049,1222795168.714254,,,,venus
4118501658.564442,108138542.91188186,,,,venus
3954244776.1947217,224369101.7244379,,,,venus
3691318615.4351854,192131317.27543086,,,,venus
3595176373.231509,358293858.06693363,,,,venus
3548735384.943502,953141249.4492608,,,,venus
3347286698.9067793,204708925.18957132,,,,venus
3189684718.6183667,73418297.50651774,,,,venus
3148426297.6259775,184457450.47044328,,,,venus
3073958017.946327,1939407.275924,,,,venus
2812561356.805537,36269120.44606295,,,,venus
2669994948.930002,346664697.4521099,,,,venus
2643814405.6530614,425419150.411839,,,,venus
2582067473.1871514,180651425.22739786,,,,venus
2532737267.4481664,1422093278.6643248,,,,venus
2355028238.4830484,312317323.1136952,,,,venus
2354298069.3445854,260894594.17577997,,,,venus
2272624498.671368,242096019.77494293,,,,venus
2196327114.651496,9624625.8726399,,,,venus
2168713601.9601483,88534643.95885135,,,,venus
2124175740.0221038,510689237.1034167,,,,venus
2109567674.4398289,423360820.1938019,,,,venus
2090033289.1071994,25652803.98708337,,,,venus
2075650299.5343904,1006700983.8673933,,,,venus
2053682587.902881,48435278.42642944,,,,venus
2013784516.5691607,98155250.30479318,,,,venus
2017918077.6118815,365181640.49238706,,,,venus
2013454785.5708244,112300622.48873642,,,,venus
2009731829.690883,515123665.67111856,,,,venus
1997149542.5552592,163937501.63919982,,,,venus
1995704505.5345712,1883842471.7953923,,,,venus
1957680299.0671782,29158447.26460592,,,,venus
1869245661.2929752,64436358.19761897,,,,venus
1870105879.456251,179687593.24017966,,,,venus
1796823825.5853941,164491883.3511294,,,,venus
1764870593.6422102,7445105.04611538,,,,venus
1707077038.286896,136698612.55799255,,,,venus
1583696412.9678783,622653371.4203516,,,,venus
1544857010.0848784,187010418.34390238,,,,venus
1518490756.6762455,36838043.05236209,,,,venus
1502535868.080719,92350021.38271292,,,,venus
1476109610.3078969,247027659.92627996,,,,venus
1462219448.4666328,28317003.31134208,,,,venus
1436474505.416981,98164480.47216356,,,,venus
1422894000.4517307,176851530.4103087,,,,venus
1396440793.7775245,180749740.02517897,,,,venus
1291278411.2197065,357442924.7033484,,,,venus
1275877286.49501,7454000.79133616,,,,venus
1253697767.8109858,94981407.84024212,,,,venus
1194809796.0419006,7841530.22743828,,,,venus
1181575968.3306777,22557350.94998009,,,,venus
1124032250.0829308,128427793.53145401,,,,venus
1114998235.3094077,235220278.3197254,,,,venus
1091719546.0956903,98445899.1892625,,,,venus
1089787140.9041514,164059721.25079295,,,,venus
1081711145.3681974,147443034.80255774,,,,venus
1040536465.3001064,227034169.6912667,,,,venus
1079646009120.7388,61696004735.95695,,,,swissborg
466934170135.17035,52018751754.36042,,,,swissborg
101381074272.82687,4392656297.297935,,,,swissborg
64538730791.89946,27238704823.46822,,,,swissborg
55795362812.77694,162927017301.84094,,,,swissborg
55580393492.78384,7075537750.299573,,,,swissborg
54671183519.00901,8064942441.018638,,,,swissborg
37117326722.60037,2381851607.164854,,,,swissborg
27070646550.024002,7375326054.641679,,,,swissborg
25659995740.74873,11490616263.42628,,,,swissborg
20975485560.13515,3085866393.110132,,,,swissborg
20615572057.163265,641758980.2916243,,,,swissborg
16897799235.887249,4494441480.21667,,,,swissborg
14382240741.817444,2494385674.3730154,,,,swissborg
14264912536.664877,2110101187.1090434,,,,swissborg
13675631308.952553,13091332598.413498,,,,swissborg
12050560640.581993,396689663.34943205,,,,swissborg
12050439999.18832,9550963068.904085,,,,swissborg
11529078657.35703,354102571.2903244,,,,swissborg
10165170493.631905,3559512607.060017,,,,swissborg
9994246021.631067,283262836.8258186,,,,swissborg
10008986986.817421,986016837.6331116,,,,swissborg
9568228985.24793,6950211525.516094,,,,swissborg
8408443123.645745,615618583.5831556,,,,swissborg
8203959232.898095,1478163002.383262,,,,swissborg
7799613620.754869,8782125390.634129,,,,swissborg
6601590050.94691,460496647.51888734,,,,swissborg
6560398745.044624,1824043747.4553757,,,,swissborg
6326713209.311877,429662554.19584274,,,,swissborg
6053677775.58322,195865005.99694893,,,,swissborg
5841901499.814023,814644975.7455525,,,,swissborg
5785938092.49432,109860848.41000652,,,,swissborg
5778597317.645634,381411872.21600175,,,,swissborg
5347940314.424069,350275910.0211909,,,,swissborg
5181326299.520671,321177467.6369935,,,,swissborg
5153007396.035365,1494294864.9598,,,,swissborg
5121863195.881598,57036181.89378007,,,,swissborg
5046500043.67912,369080485.4762549,,,,swissborg
4705609904.489036,517819451.17503875,,,,swissborg
4701629564.653018,2061048149.9521098,,,,swissborg
4590998446.694672,1532881520.3008559,,,,swissborg
4532788018.462711,109003356.50906597,,,,swissborg
4453050994.498135,241364936.96907362,,,,swissborg
4153552894.102049,1222795168.714254,,,,swissborg
4118501658.564442,108138542.91188186,,,,swissborg
3954244776.1947217,224369101.7244379,,,,swissborg
3691318615.4351854,192131317.27543086,,,,swissborg
3595176373.231509,358293858.06693363,,,,swissborg
3548735384.943502,953141249.4492608,,,,swissborg
3347286698.9067793,204708925.18957132,,,,swissborg
3189684718.6183667,73418297.50651774,,,,swissborg
3148426297.6259775,184457450.47044328,,,,swissborg
3073958017.946327,1939407.275924,,,,swissborg
2812561356.805537,36269120.44606295,,,,swissborg
2669994948.930002,346664697.4521099,,,,swissborg
2643814405.6530614,425419150.411839,,,,swissborg
2582067473.1871514,180651425.22739786,,,,swissborg
2532737267.4481664,1422093278.6643248,,,,swissborg
2355028238.4830484,312317323.1136952,,,,swissborg
2354298069.3445854,260894594.17577997,,,,swissborg
2272624498.671368,242096019.77494293,,,,swissborg
2196327114.651496,9624625.8726399,,,,swissborg
2168713601.9601483,88534643.95885135,,,,swissborg
2124175740.0221038,510689237.1034167,,,,swissborg
2109567674.4398289,423360820.1938019,,,,swissborg
2090033289.1071994,25652803.98708337,,,,swissborg
2075650299.5343904,1006700983.8673933,,,,swissborg
2053682587.902881,48435278.42642944,,,,swissborg
2013784516.5691607,98155250.30479318,,,,swissborg
2017918077.6118815,365181640.49238706,,,,swissborg
2013454785.5708244,112300622.48873642,,,,swissborg
2009731829.690883,515123665.67111856,,,,swissborg
1997149542.5552592,163937501.63919982,,,,swissborg
1995704505.5345712,1883842471.7953923,,,,swissborg
1957680299.0671782,29158447.26460592,,,,swissborg
1869245661.2929752,64436358.19761897,,,,swissborg
1870105879.456251,179687593.24017966,,,,swissborg
1796823825.5853941,164491883.3511294,,,,swissborg
1764870593.6422102,7445105.04611538,,,,swissborg
1707077038.286896,136698612.55799255,,,,swissborg
1583696412.9678783,622653371.4203516,,,,swissborg
1544857010.0848784,187010418.34390238,,,,swissborg
1518490756.6762455,36838043.05236209,,,,swissborg
1502535868.080719,92350021.38271292,,,,swissborg
1476109610.3078969,247027659.92627996,,,,swissborg
1462219448.4666328,28317003.31134208,,,,swissborg
1436474505.416981,98164480.47216356,,,,swissborg
1422894000.4517307,176851530.4103087,,,,swissborg
1396440793.7775245,180749740.02517897,,,,swissborg
1291278411.2197065,357442924.7033484,,,,swissborg
1275877286.49501,7454000.79133616,,,,swissborg
1253697767.8109858,94981407.84024212,,,,swissborg
1194809796.0419006,7841530.22743828,,,,swissborg
1181575968.3306777,22557350.94998009,,,,swissborg
1124032250.0829308,128427793.53145401,,,,swissborg
1114998235.3094077,235220278.3197254,,,,swissborg
1091719546.0956903,98445899.1892625,,,,swissborg
1089787140.9041514,164059721.25079295,,,,swissborg
1081711145.3681974,147443034.80255774,,,,swissborg
1040536465.3001064,227034169.6912667,,,,swissborg
1079646009120.7388,61696004735.95695,,,,nano
466934170135.17035,52018751754.36042,,,,nano
101381074272.82687,4392656297.297935,,,,nano
64538730791.89946,27238704823.46822,,,,nano
55795362812.77694,162927017301.84094,,,,nano
55580393492.78384,7075537750.299573,,,,nano
54671183519.00901,8064942441.018638,,,,nano
37117326722.60037,2381851607.164854,,,,nano
27070646550.024002,7375326054.641679,,,,nano
25659995740.74873,11490616263.42628,,,,nano
20975485560.13515,3085866393.110132,,,,nano
20615572057.163265,641758980.2916243,,,,nano
16897799235.887249,4494441480.21667,,,,nano
14382240741.817444,2494385674.3730154,,,,nano
14264912536.664877,2110101187.1090434,,,,nano
13675631308.952553,13091332598.413498,,,,nano
12050560640.581993,396689663.34943205,,,,nano
12050439999.18832,9550963068.904085,,,,nano
11529078657.35703,354102571.2903244,,,,nano
10165170493.631905,3559512607.060017,,,,nano
9994246021.631067,283262836.8258186,,,,nano
10008986986.817421,986016837.6331116,,,,nano
9568228985.24793,6950211525.516094,,,,nano
8408443123.645745,615618583.5831556,,,,nano
8203959232.898095,1478163002.383262,,,,nano
7799613620.754869,8782125390.634129,,,,nano
6601590050.94691,460496647.51888734,,,,nano
6560398745.044624,1824043747.4553757,,,,nano
6326713209.311877,429662554.19584274,,,,nano
6053677775.58322,195865005.99694893,,,,nano
5841901499.814023,814644975.7455525,,,,nano
5785938092.49432,109860848.41000652,,,,nano
5778597317.645634,381411872.21600175,,,,nano
5347940314.424069,350275910.0211909,,,,nano
5181326299.520671,321177467.6369935,,,,nano
5153007396.035365,1494294864.9598,,,,nano
5121863195.881598,57036181.89378007,,,,nano
5046500043.67912,369080485.4762549,,,,nano
4705609904.489036,517819451.17503875,,,,nano
4701629564.653018,2061048149.9521098,,,,nano
4590998446.694672,1532881520.3008559,,,,nano
4532788018.462711,109003356.50906597,,,,nano
4453050994.498135,241364936.96907362,,,,nano
4153552894.102049,1222795168.714254,,,,nano
4118501658.564442,108138542.91188186,,,,nano
3954244776.1947217,224369101.7244379,,,,nano
3691318615.4351854,192131317.27543086,,,,nano
3595176373.231509,358293858.06693363,,,,nano
3548735384.943502,953141249.4492608,,,,nano
3347286698.9067793,204708925.18957132,,,,nano
3189684718.6183667,73418297.50651774,,,,nano
3148426297.6259775,184457450.47044328,,,,nano
3073958017.946327,1939407.275924,,,,nano
2812561356.805537,36269120.44606295,,,,nano
2669994948.930002,346664697.4521099,,,,nano
2643814405.6530614,425419150.411839,,,,nano
2582067473.1871514,180651425.22739786,,,,nano
2532737267.4481664,1422093278.6643248,,,,nano
2355028238.4830484,312317323.1136952,,,,nano
2354298069.3445854,260894594.17577997,,,,nano
2272624498.671368,242096019.77494293,,,,nano
2196327114.651496,9624625.8726399,,,,nano
2168713601.9601483,88534643.95885135,,,,nano
2124175740.0221038,510689237.1034167,,,,nano
2109567674.4398289,423360820.1938019,,,,nano
2090033289.1071994,25652803.98708337,,,,nano
2075650299.5343904,1006700983.8673933,,,,nano
2053682587.902881,48435278.42642944,,,,nano
2013784516.5691607,98155250.30479318,,,,nano
2017918077.6118815,365181640.49238706,,,,nano
2013454785.5708244,112300622.48873642,,,,nano
2009731829.690883,515123665.67111856,,,,nano
1997149542.5552592,163937501.63919982,,,,nano
1995704505.5345712,1883842471.7953923,,,,nano
1957680299.0671782,29158447.26460592,,,,nano
1869245661.2929752,64436358.19761897,,,,nano
1870105879.456251,179687593.24017966,,,,nano
1796823825.5853941,164491883.3511294,,,,nano
1764870593.6422102,7445105.04611538,,,,nano
1707077038.286896,136698612.55799255,,,,nano
1583696412.9678783,622653371.4203516,,,,nano
1544857010.0848784,187010418.34390238,,,,nano
1518490756.6762455,36838043.05236209,,,,nano
1502535868.080719,92350021.38271292,,,,nano
1476109610.3078969,247027659.92627996,,,,nano
1462219448.4666328,28317003.31134208,,,,nano
1436474505.416981,98164480.47216356,,,,nano
1422894000.4517307,176851530.4103087,,,,nano
1396440793.7775245,180749740.02517897,,,,nano
1291278411.2197065,357442924.7033484,,,,nano
1275877286.49501,7454000.79133616,,,,nano
1253697767.8109858,94981407.84024212,,,,nano
1194809796.0419006,7841530.22743828,,,,nano
1181575968.3306777,22557350.94998009,,,,nano
1124032250.0829308,128427793.53145401,,,,nano
1114998235.3094077,235220278.3197254,,,,nano
1091719546.0956903,98445899.1892625,,,,nano
1089787140.9041514,164059721.25079295,,,,nano
1081711145.3681974,147443034.80255774,,,,nano
1040536465.3001064,227034169.6912667,,,,nano
1079646009120.7388,61696004735.95695,,,,revain
466934170135.17035,52018751754.36042,,,,revain
101381074272.82687,4392656297.297935,,,,revain
64538730791.89946,27238704823.46822,,,,revain
55795362812.77694,162927017301.84094,,,,revain
55580393492.78384,7075537750.299573,,,,revain
54671183519.00901,8064942441.018638,,,,revain
37117326722.60037,2381851607.164854,,,,revain
27070646550.024002,7375326054.641679,,,,revain
25659995740.74873,11490616263.42628,,,,revain
20975485560.13515,3085866393.110132,,,,revain
20615572057.163265,641758980.2916243,,,,revain
16897799235.887249,4494441480.21667,,,,revain
14382240741.817444,2494385674.3730154,,,,revain
14264912536.664877,2110101187.1090434,,,,revain
13675631308.952553,13091332598.413498,,,,revain
12050560640.581993,396689663.34943205,,,,revain
12050439999.18832,9550963068.904085,,,,revain
11529078657.35703,354102571.2903244,,,,revain
10165170493.631905,3559512607.060017,,,,revain
9994246021.631067,283262836.8258186,,,,revain
10008986986.817421,986016837.6331116,,,,revain
9568228985.24793,6950211525.516094,,,,revain
8408443123.645745,615618583.5831556,,,,revain
8203959232.898095,1478163002.383262,,,,revain
7799613620.754869,8782125390.634129,,,,revain
6601590050.94691,460496647.51888734,,,,revain
6560398745.044624,1824043747.4553757,,,,revain
6326713209.311877,429662554.19584274,,,,revain
6053677775.58322,195865005.99694893,,,,revain
5841901499.814023,814644975.7455525,,,,revain
5785938092.49432,109860848.41000652,,,,revain
5778597317.645634,381411872.21600175,,,,revain
5347940314.424069,350275910.0211909,,,,revain
5181326299.520671,321177467.6369935,,,,revain
